,R,DEE,Remb,r,g,b,x,y,z
3811,62.2784,17.6648,0.3949,0.632334041,0.615983882,0.588502388,0.323270309,0.339466267,0.337263425
3812,93.8575,53.6055,0.6515,0.637139819,0.612201542,0.589621738,0.324361366,0.337588099,0.338050534
3813,49.035,12.3433,0.7319,0.571624367,0.580237071,0.653500434,0.293364385,0.300333368,0.406302246
3814,99.2314,14.6934,0.9136,0.566526299,0.561783972,0.670863829,0.287993932,0.286353907,0.425652161
3815,57.7896,44.7068,0.9666,0.660102943,0.619912985,0.567081798,0.335382652,0.348736785,0.315880563
3816,8.6773,59.2719,0.6587,0.608819204,0.608217216,0.609596181,0.312556445,0.328492777,0.358950778
3817,26.5574,49.9516,0.9776,0.63796087,0.643177589,0.554547613,0.331538757,0.362429107,0.306032136
3818,21.0916,9.3519,0.6048,0.528809996,0.624354139,0.632088866,0.288487794,0.325857082,0.385655125
3819,76.6379,39.2348,0.9588,0.659526525,0.621101284,0.566134525,0.335401455,0.349536562,0.315061983
3820,17.6784,40.9126,0.5196,0.626728321,0.633659442,0.57258894,0.324958307,0.352244015,0.322797678
3821,70.0016,69.7344,0.5826,0.648305069,0.550850073,0.639902684,0.316554528,0.295775268,0.387670204
3822,45.9214,22.5764,0.4913,0.679470305,0.575128508,0.60042051,0.334311149,0.319799462,0.345889389
3823,77.4486,22.0851,0.9188,0.574277064,0.63760546,0.597303903,0.306488755,0.344770895,0.34874035
3824,57.4177,41.0253,0.4337,0.679472618,0.571432297,0.603858305,0.333584511,0.317180515,0.349234974
3825,11.0379,74.0821,0.9641,0.610365213,0.608334466,0.608651117,0.313162899,0.328902871,0.35793423
3826,22.6402,48.0656,0.3131,0.596805354,0.576976521,0.644502524,0.301684904,0.302937815,0.39537728
3827,28.4653,17.0112,0.8797,0.576977015,0.564196304,0.664356054,0.292079419,0.290019942,0.41790064
3828,65.4417,28.4142,0.8111,0.435642587,0.659563491,0.631889903,0.270466202,0.340365183,0.389168616
3829,14.5143,51.8883,0.5388,0.63478458,0.623627009,0.578864174,0.325901887,0.345986469,0.328111644
3830,60.9565,76.5132,0.9886,0.675051307,0.588114952,0.590731284,0.335011386,0.328125423,0.336863192
3831,12.3368,41.8212,0.4093,0.617705697,0.618923313,0.593840568,0.318224344,0.338626227,0.343149429
3832,21.3161,56.7098,0.6952,0.641896434,0.643045313,0.552166349,0.333084457,0.363188801,0.303726741
3833,80.952,5.8233,0.6695,0.636949705,0.541725053,0.653224186,0.31029359,0.287174861,0.402531549
3834,66.9746,31.8192,0.3024,0.682937969,0.638987394,0.52862267,0.349346987,0.369338733,0.28131428
3835,29.5549,66.3119,0.6214,0.636447689,0.650557159,0.546534455,0.332632591,0.368204178,0.299163232
3836,7.557,23.8518,0.8062,0.616228181,0.606082439,0.607702902,0.314908358,0.328409649,0.356681994
3837,76.3375,29.5159,0.6965,0.699244185,0.611819821,0.549164092,0.350579396,0.351785637,0.297634967
3838,40.6822,25.1086,0.6564,0.679780897,0.628395113,0.543916013,0.345604864,0.360046974,0.294348162
3839,35.5307,25.0874,0.9066,0.56899425,0.553347615,0.676359222,0.287238592,0.281050399,0.431711009
3840,62.147,34.1346,0.5737,0.596069287,0.641379418,0.581584543,0.315122675,0.352134695,0.33274263
3841,26.3318,18.009,0.8093,0.518812404,0.597345028,0.661054562,0.279620964,0.303385893,0.416993143
3842,53.7238,79.159,0.727,0.674838899,0.62552415,0.550781226,0.342841456,0.356591474,0.30056707
3843,44.0721,57.441,0.9055,0.502733079,0.625178678,0.641960839,0.280741756,0.322141459,0.397116784
3844,66.072,50.339,0.4819,0.72823513,0.572478324,0.569827329,0.355877441,0.330090372,0.314032187
3845,85.0189,8.7114,0.5365,0.614710915,0.600133895,0.614319881,0.313080937,0.323592693,0.36332637
3846,66.2941,12.2215,0.9466,0.637689482,0.612515603,0.588969115,0.324647625,0.337950957,0.337401418
3847,39.9162,52.6611,0.9988,0.496532427,0.641083919,0.62871666,0.282487612,0.33394732,0.383565068
3848,39.6961,16.0546,0.3,0.669680941,0.654065602,0.518919734,0.347109323,0.378666962,0.274223715
3849,39.22,42.655,1.0,0.682557346,0.54315395,0.626661911,0.329553277,0.298586644,0.371860079
3850,39.969,62.616,0.3769,0.681634979,0.665165074,0.494252125,0.354860717,0.390916328,0.254222955
3851,39.4104,55.5877,1.0,0.556838394,0.645177811,0.597793683,0.302250923,0.347685351,0.350063727
3852,40.1808,26.3136,0.4076,0.576951632,0.617092366,0.617161077,0.302890485,0.328966911,0.368142604
3853,40.1301,50.2001,0.8329,0.557073771,0.616198148,0.627489155,0.295881694,0.324515623,0.379602683
3854,44.6878,80.0,0.5487,0.627942125,0.624617846,0.58187074,0.323426692,0.345285761,0.331287548
3855,36.1693,65.1604,0.4714,0.613147604,0.632137978,0.582254614,0.319397956,0.348143349,0.332458695
3856,41.1428,59.0585,0.6639,0.548518951,0.649866303,0.596675774,0.300569294,0.350049194,0.349381512
3857,37.7814,52.418,0.4082,0.726664372,0.648397262,0.479919467,0.371337139,0.388009417,0.240653445
3858,49.5547,47.5745,0.3091,0.613473157,0.619431105,0.595680751,0.316722399,0.338135035,0.345142566
3859,19.7427,45.2175,0.6968,0.655572981,0.613890149,0.576564546,0.332200494,0.343012094,0.324787412
3860,61.7209,58.7386,0.88,0.66536061,0.588884555,0.596049621,0.331048953,0.326419717,0.34253133
3861,85.1499,57.475,0.7497,0.592052707,0.556918874,0.663302157,0.296060925,0.287969065,0.415970011
3862,54.3183,43.9357,0.7783,0.661251416,0.610183467,0.57692107,0.333765887,0.341455335,0.324778778
3863,41.7371,48.1233,0.4018,0.726906592,0.644854541,0.484799593,0.370637506,0.38514201,0.244220484
3864,13.0902,51.7813,0.6883,0.63048981,0.60067531,0.605109979,0.319292822,0.327360349,0.35334683
3865,51.8732,55.7651,0.3,0.643240074,0.621931315,0.575554405,0.328910193,0.346512308,0.324577498
3866,81.5352,46.034,0.338,0.680219968,0.626787339,0.545512864,0.345439568,0.358872095,0.295688337
3867,5.0,46.3608,0.79,0.609283509,0.609591517,0.607985229,0.313023163,0.329641052,0.357335785
3868,68.0189,58.101,0.6572,0.548081691,0.653878649,0.592411585,0.30135723,0.353323729,0.345319041
3869,25.8776,44.4222,0.5773,0.635611831,0.650439807,0.547223043,0.33227335,0.36792338,0.29980327
3870,55.1827,55.0407,0.6076,0.677613546,0.575118629,0.601592927,0.333507241,0.319350539,0.34714222
3871,64.3874,68.9123,1.0,0.670903371,0.562873903,0.616807522,0.328245156,0.309171447,0.362583397
3872,79.2653,78.0072,0.9417,0.667230023,0.567821728,0.614603031,0.327644072,0.311757682,0.360598247
3873,28.263,68.4515,0.9476,0.631880378,0.636040337,0.56674205,0.327511522,0.355279791,0.317208688
3874,57.0343,53.4827,0.8073,0.670006642,0.594164715,0.587916761,0.334096125,0.33139764,0.334506235
3875,60.0502,66.0052,0.8383,0.656105735,0.575655055,0.614082068,0.324530144,0.314727463,0.360742393
3876,11.8478,72.1202,1.0,0.611658772,0.607457101,0.608822568,0.313464759,0.328501523,0.358033718
3877,87.2083,65.7883,0.6027,0.655946123,0.565355834,0.623371637,0.322449152,0.307437109,0.370113739
3878,53.7519,60.9166,0.5816,0.658327212,0.667686124,0.508742768,0.345559962,0.387627741,0.266812297
3879,5.0,35.0784,0.5733,0.609577413,0.609598165,0.60782065,0.313135097,0.329707047,0.357157856
3880,97.1056,67.1501,0.4663,0.584938278,0.664826439,0.560196701,0.316560255,0.369566017,0.313873728
3881,65.7608,25.3651,0.5623,0.658248361,0.605627489,0.583610338,0.331548266,0.337285481,0.331166254
3882,56.7042,52.8922,0.3898,0.673656456,0.585693561,0.593985371,0.333922534,0.326027754,0.340049713
3883,42.6151,62.3993,0.7308,0.585717255,0.686688463,0.531241323,0.322156135,0.388863092,0.288980773
3884,48.5222,80.0,0.5231,0.666924404,0.668572481,0.500965762,0.349373342,0.390376745,0.260249913
3885,46.0715,80.0,0.3161,0.624926207,0.586367648,0.621769056,0.314175194,0.315562712,0.370262094
3886,37.1526,67.9475,0.5811,0.692381739,0.597556976,0.569643675,0.344510987,0.33927574,0.316213273
3887,40.9938,54.8911,0.621,0.734251989,0.577569725,0.560172597,0.359747483,0.335290709,0.304961808
3888,36.7793,42.2051,0.9482,0.665158973,0.538609858,0.640433625,0.321275069,0.291492561,0.38723237
3889,47.0426,42.425,0.8945,0.666849494,0.603922836,0.579938758,0.334790944,0.33797657,0.327232486
3890,40.9111,80.0,0.4446,0.728422007,0.694561377,0.399883137,0.383306074,0.428563656,0.18813027
3891,38.6576,43.2625,0.7812,0.675992027,0.546679267,0.627643094,0.327364204,0.299363883,0.373271913
3892,41.9248,51.5634,1.0,0.58553231,0.575723799,0.650941196,0.297359721,0.299797489,0.402842789
3893,40.9677,28.4956,0.3,0.66768342,0.669969291,0.498366435,0.350029699,0.391761461,0.258208841
3894,34.703,51.1877,1.0,0.611805316,0.611594019,0.60461978,0.314401054,0.331703355,0.353895591
3895,38.9161,22.4115,0.7068,0.660868598,0.640715508,0.542290378,0.34032704,0.365562874,0.294110085
3896,18.0268,34.523,0.4957,0.638276303,0.61965016,0.58106335,0.326421955,0.34362492,0.329953125
3897,30.3142,39.4004,0.5978,0.562989141,0.664735015,0.572272851,0.308894757,0.36527579,0.325829453
3898,39.6701,80.0,0.7345,0.691521508,0.605932291,0.561254996,0.345884192,0.345381203,0.308734605
3899,39.1792,24.8499,0.6561,0.684347774,0.624031492,0.545817828,0.346628596,0.357677869,0.295693536
3900,46.4305,61.0209,0.6395,0.766254364,0.552294655,0.560493177,0.370614762,0.326388983,0.302996255
3901,53.5515,48.3373,0.3093,0.652663804,0.610307351,0.582195127,0.330235099,0.339590353,0.330174547
3902,87.0053,40.6832,0.5171,0.656154123,0.580629202,0.609469532,0.325539994,0.318301912,0.356158094
3903,61.7539,42.1276,0.3,0.667454075,0.607787734,0.575478811,0.335863051,0.341057244,0.323079705
3904,100.0,37.4391,0.4833,0.659056339,0.635580094,0.549741436,0.338411871,0.360970614,0.300617515
3905,64.1388,46.1837,1.0,0.67084011,0.673436219,0.490798218,0.352205758,0.395511705,0.252282537
3906,70.9532,50.9894,0.3,0.653791175,0.623323049,0.567365609,0.333512926,0.349977136,0.316509939
3907,33.8676,53.2907,1.0,0.612631853,0.613348463,0.60239712,0.315089603,0.333228915,0.351681482
3908,49.3983,49.5468,1.0,0.677858311,0.575398226,0.601178228,0.333668079,0.319607725,0.346724195
3909,80.6218,53.8725,0.6103,0.660686926,0.588521238,0.59926464,0.329015874,0.325073846,0.34591028
3910,94.6198,47.2186,0.3565,0.684502279,0.590915965,0.581809903,0.339674465,0.332437244,0.32788829
3911,76.7621,52.7248,0.4598,0.433681703,0.591330546,0.69515447,0.254962411,0.286017964,0.459019625
3912,77.3172,80.0,0.4505,0.589071903,0.573755908,0.65094153,0.298240431,0.29909776,0.40266181
3913,23.9469,67.1404,0.3534,0.566451169,0.604464719,0.63430071,0.296556135,0.317256284,0.38618758
3914,16.8267,52.8838,0.4179,0.615063409,0.620105548,0.594088614,0.31747322,0.338996115,0.343530664
3915,57.5533,58.8575,0.8266,0.658458184,0.582671945,0.606191199,0.326904702,0.320302926,0.352792372
3916,50.4848,47.8125,0.4627,0.695073069,0.631437956,0.528949787,0.352998016,0.366181717,0.280820267
3917,30.9902,46.3106,0.7967,0.614095096,0.615189975,0.599716191,0.316040459,0.334960431,0.348999111
3918,32.7577,80.0,0.3732,0.567351815,0.592353731,0.644903317,0.294346098,0.308358871,0.397295031
3919,11.3367,23.3739,0.3524,0.619524108,0.622921732,0.58858886,0.319793343,0.342149315,0.338057342
3920,85.3825,42.4636,0.3976,0.684024863,0.662325887,0.496410162,0.355226642,0.389060661,0.255712698
3921,36.9387,57.5696,0.951,0.632695639,0.641775764,0.559553943,0.329130531,0.360128182,0.310741286
3922,16.9767,68.5496,0.4208,0.615151634,0.618760984,0.595442878,0.317214486,0.337962308,0.344823206
3923,53.9065,47.091,0.6936,0.680154888,0.646329697,0.521283186,0.349811743,0.374697896,0.275490361
3924,14.7625,62.3421,0.7715,0.624321505,0.60514697,0.604160879,0.317823952,0.329413841,0.352762207
3925,39.7145,68.4895,0.61,0.629332704,0.632276947,0.572575927,0.325667212,0.351692405,0.322640384
3926,26.5449,71.1681,0.5087,0.618963802,0.625916044,0.585699441,0.320235988,0.344398562,0.33536545
3927,52.7615,35.3695,0.4738,0.670455519,0.649289095,0.524637597,0.346329901,0.374857469,0.27881263
3928,32.6928,12.0789,0.3,0.663582003,0.662812721,0.511603178,0.346592163,0.384654842,0.268752995
3929,24.6042,39.1127,0.5803,0.611098793,0.624964222,0.591178842,0.317033983,0.341995399,0.340970617
3930,39.5248,17.0872,0.9256,0.652008163,0.647587141,0.539859209,0.33823167,0.369198541,0.292569789
3931,36.1636,38.0687,0.8507,0.547847602,0.625577313,0.622495043,0.294866695,0.330192089,0.374941216
3932,49.2303,41.9583,0.7467,0.678308728,0.621916059,0.552548575,0.343543101,0.354565174,0.301891724
3933,26.6923,34.7304,0.5048,0.564730101,0.626506242,0.613655056,0.300720647,0.334041937,0.365237416
3934,39.4021,35.3809,1.0,0.673532525,0.624730146,0.552609847,0.342107243,0.355654374,0.302238382
3935,38.6094,28.093,0.488,0.54937985,0.625990093,0.621383608,0.295461341,0.330796974,0.373741685
3936,39.6966,45.3243,0.729,0.669626114,0.557582047,0.622175025,0.326690603,0.305230549,0.368078848
3937,38.2712,17.7891,0.4171,0.677092616,0.577079322,0.60007768,0.333671165,0.320625118,0.345703717
3938,39.7811,56.6673,0.3202,0.726460927,0.526803381,0.612318121,0.346516147,0.298946634,0.354537219
3939,39.356,46.9844,0.4984,0.589432429,0.655875617,0.568515183,0.316058366,0.362846442,0.321095192
3940,39.7543,53.1716,0.3813,0.576645676,0.689435813,0.532893906,0.319630246,0.389556956,0.290812799
3941,40.9769,49.9763,0.6937,0.739135084,0.530688671,0.600411196,0.353255455,0.304764081,0.341980463
3942,41.0844,52.5555,0.3547,0.654189956,0.583201036,0.608221281,0.325245305,0.319712991,0.355041704
3943,40.2578,31.2253,0.7253,0.678243374,0.638404872,0.532814225,0.347179672,0.367742848,0.28507748
3944,39.7993,39.2152,0.4934,0.543663549,0.656519263,0.591564606,0.300531137,0.354750171,0.344718692
3945,40.309,30.265,0.4559,0.698888203,0.555547181,0.605924886,0.339082024,0.31088235,0.350035626
3946,40.3141,62.6085,0.383,0.691659852,0.691594024,0.4435899,0.365718682,0.41659863,0.217682688
3947,39.6784,36.4644,0.484,0.610142913,0.626099596,0.590502551,0.316923597,0.342696697,0.340379706
3948,79.8795,25.645,0.5424,0.661072031,0.600158768,0.587472289,0.331575839,0.333799592,0.334624569
3949,42.8802,45.2279,0.7414,0.675555528,0.569604907,0.607958375,0.331538463,0.314963001,0.353498536
3950,47.362,49.7685,0.7107,0.681831124,0.619185624,0.553222723,0.34447393,0.353264021,0.302262049
3951,50.4999,31.3879,0.8548,0.650892827,0.617960957,0.575115989,0.331154599,0.34511448,0.323730921
3952,41.1787,59.0833,0.8031,0.554656461,0.695387594,0.537327455,0.313607954,0.390793984,0.295598061
3953,74.3777,62.0351,0.6427,0.768202732,0.621601776,0.478572291,0.385667088,0.377567023,0.236765889
3954,65.9019,37.1779,0.5054,0.68710182,0.660527111,0.496490334,0.356147898,0.388270766,0.255581336
3955,44.5834,51.1185,0.822,0.657097987,0.553260515,0.633045971,0.320618564,0.299393478,0.379987958
3956,91.5135,37.2109,0.7052,0.715764049,0.56198545,0.588823592,0.348001161,0.319536987,0.332461852
3957,31.2605,32.2521,0.8415,0.558578994,0.623343499,0.619766276,0.297941626,0.330390289,0.371668085
3958,46.351,35.5501,0.7176,0.655311189,0.6133764,0.577280721,0.331982031,0.342555272,0.325462697
3959,83.8771,42.6196,0.807,0.648240722,0.651519494,0.537475331,0.337600849,0.371621907,0.290777243
3960,73.6213,53.3036,0.6189,0.697930899,0.679573872,0.458070864,0.365532682,0.40741344,0.227053878
3961,17.7898,51.9805,0.3,0.630594713,0.568779926,0.634384487,0.312893974,0.304198839,0.382907187
3962,90.8835,57.6971,0.7462,0.682762403,0.558855042,0.613157165,0.332581183,0.30921494,0.358203877
3963,56.6552,80.0,0.3178,0.813038017,0.552226412,0.519637193,0.395220901,0.339908412,0.264870686
3964,60.2178,68.8663,0.8928,0.660957792,0.556516323,0.628118315,0.32283873,0.302491431,0.374669839
3965,73.1102,80.0,0.7535,0.756152805,0.594087296,0.524445505,0.373774803,0.353212761,0.273012437
3966,60.3679,51.304,0.4657,0.661851385,0.576901029,0.609551323,0.32716652,0.316933024,0.355900456
3967,83.3034,80.0,0.665,0.581094986,0.655794119,0.573222978,0.313062585,0.361137559,0.325799856
3968,70.1994,76.7524,0.5982,0.722163426,0.50674125,0.630830324,0.341034514,0.285372552,0.373592934
3969,66.1039,80.0,0.828,0.665781262,0.608293841,0.576023055,0.335264368,0.341054922,0.32368071
3970,75.4355,66.5397,0.6865,0.778504358,0.49268785,0.602565269,0.366446277,0.292289238,0.341264485
3971,45.7258,54.7137,0.8235,0.627393001,0.569942078,0.635078176,0.311866883,0.304324357,0.38380876
3972,47.1773,80.0,0.5904,0.645562613,0.605076954,0.591941145,0.326229411,0.334000385,0.339770203
3973,60.1224,80.0,0.4234,0.71278546,0.557047368,0.595407838,0.345683662,0.315386544,0.338929794
3974,92.9585,28.4893,0.7087,0.679673492,0.600411316,0.575240925,0.33953789,0.338347629,0.322114481
3975,37.0373,50.1936,0.3,0.736299642,0.598519459,0.535858351,0.364989707,0.351169758,0.283840534
3976,41.7194,80.0,0.5785,0.634008846,0.665570761,0.528881011,0.33519395,0.380374432,0.284431619
3977,45.0608,72.9093,0.3607,0.781393736,0.656708034,0.408928824,0.400384728,0.409906426,0.189708846
3978,48.1524,80.0,0.6032,0.65412899,0.580343369,0.610924166,0.324646954,0.317635504,0.357717542
3979,44.6801,80.0,0.4305,0.66147385,0.697372257,0.460709081,0.354185763,0.414683527,0.23113071
3980,44.4625,79.1703,0.7497,0.643143945,0.664154149,0.524511779,0.338504482,0.381169879,0.280325639
3981,45.1246,43.7831,0.3499,0.516276966,0.656245122,0.604449109,0.291850101,0.349770941,0.358378958
3982,40.1015,45.026,0.3532,0.704217623,0.690311633,0.433705391,0.371023365,0.418542771,0.210433864
3983,41.2514,54.4211,0.4162,0.695851873,0.626472562,0.534459267,0.35224443,0.362409941,0.285345629
3984,48.3804,66.3401,0.4506,0.747431668,0.595312313,0.530404341,0.369723866,0.351751228,0.278524906
3985,76.1453,58.3484,0.5192,0.597765765,0.688745247,0.520868389,0.327030657,0.393109467,0.279859876
3986,22.9906,9.6462,0.4956,0.650784107,0.608629125,0.585113318,0.329107164,0.337879374,0.333013462
3987,50.2936,5.0,0.7918,0.611451366,0.646365565,0.567077722,0.321977343,0.359385687,0.31863697
3988,52.6502,58.0252,0.9025,0.670691148,0.55792782,0.621248282,0.327208986,0.305716586,0.367074428
3989,31.0243,50.9593,1.0,0.614538509,0.61699052,0.597619622,0.316597641,0.33645266,0.346949699
3990,34.9995,51.6216,0.4473,0.470338078,0.646190764,0.633522657,0.276315337,0.334102616,0.389582047
3991,32.7736,67.3755,0.74,0.664948897,0.654209979,0.522212271,0.345142829,0.377686049,0.277171122
3992,31.672,37.3621,0.3,0.648828457,0.634290658,0.558043599,0.33391093,0.357608176,0.308480894
3993,20.9037,75.7353,0.819,0.631700296,0.615667604,0.589206122,0.322952336,0.339082982,0.337964682
3994,61.6195,5.0,0.3784,0.558453183,0.627436982,0.6157047,0.298800258,0.333610376,0.367589365
3995,29.877,5.0,0.3,0.691363551,0.64103861,0.519610633,0.353511132,0.373051338,0.273437529
3996,52.057,51.1974,0.8166,0.666498298,0.581029651,0.602894255,0.329941837,0.320971829,0.349086335
3997,56.2629,39.925,1.0,0.65688401,0.632217274,0.555171632,0.336757126,0.357762563,0.305480311
3998,68.2924,50.114,1.0,0.692142253,0.667415952,0.482226926,0.360008995,0.395392232,0.244598774
3999,93.9226,35.2383,1.0,0.743601236,0.582633202,0.547587913,0.365270438,0.341419488,0.293310073
4000,53.6778,45.4806,0.9079,0.662234908,0.607544254,0.579089352,0.333615897,0.339661555,0.326722547
4001,85.5291,46.4875,0.9948,0.668077534,0.591641028,0.591649981,0.332759316,0.32907961,0.338161074
4002,52.0059,40.8905,0.6732,0.63608218,0.603157107,0.599456985,0.322022238,0.330449858,0.347527904
4003,93.5366,44.1713,0.8298,0.562308287,0.666596395,0.570385902,0.309107632,0.366746908,0.324145459
4004,41.1951,19.7642,0.9952,0.647454183,0.652176934,0.537176429,0.337433503,0.37199508,0.290571417
4005,94.2887,51.8433,0.5092,0.668123966,0.612242031,0.570258308,0.337095947,0.34463155,0.318272502
4006,76.512,68.9522,0.9309,0.606427331,0.641297853,0.575849234,0.318932161,0.354177261,0.326890578
4007,100.0,21.7021,0.4478,0.647632624,0.690054899,0.483792581,0.346638063,0.404910291,0.248451647
4008,68.44,5.1486,0.8639,0.676452683,0.652734658,0.515615347,0.349693651,0.379145944,0.271160404
